pct_mouse_click	total_load_time	mouse_move_total_rel_distance	session_start	session_id	ack	screen_width	pct_click	browser_name	pct_mouse_move	pct_click_product_info	pct_scroll_move_duration	pct_scrandom	session_duration	page_activity_duration	pct_rage_click	scroll_move_total_rel_distance	user_id	screen_height	pct_input	pct_doubleclick	product_ean	pct_scroll_move	pct_wild_mouse	wild_mouse_duration
7.72742	4.67079	8.42203	2022-01-22 12:37:52	380642	1.00000	1920	7.87138	chrome	10.71947	45.13866	6.43302	77.26579	105.78643	9.24133	45.89429	10.77776	243	600	0.28634	6.54318	3205433298964	49.92770	63.70837	8.41651
7.20093	3.23640	8.53213	2021-06-18 16:49:14	421935	1.00000	800	7.29834	edge	8.64193	37.55615	9.30870	60.40954	155.30607	9.05813	48.61058	8.59513	2245	higher	0.46642	6.08252	6670791547097	44.58042	60.58351	9.20785
5.37546	1.39654	6.91213	2022-06-10 04:39:01	852960	0.00000	1920	5.07122	chrome	4.21776	60.20913	7.50462	31.80505	183.09718	7.12492	39.52279	8.28215	1521	800	0.23463	9.98084	0735528596673	55.11867	58.91461	8.21187
6.21119	5.32413	8.20617	2019-12-30 07:26:23	1298315	0.00000	1366	9.38443	other	6.57266	58.80323	7.59819	53.91275	199.19351	11.10525	61.71807	9.31539	1181	768	1.12058	7.70293	1298984340512	47.99550	57.09034	10.15545
7.08105	2.09087	9.42244	2019-05-30 16:42:32	19811	0.00000	1366	8.44364	chrome	6.58118	45.46321	8.62931	46.69668	20.68984	8.93842	35.56701	6.59057	929	1080		7.05190	0349422587622	46.98421	72.62415	12.01457
10.92762	6.01927	9.59165	2022-11-22 01:40:19	451121	1.00000	lower	11.40353	safari	11.63992	65.19892	6.05387	47.58122	144.52561	5.77996	33.13034	9.78406	1525	1024	0.12468	9.90122	5176742866336	33.42391	36.13021	7.37330
7.21567	5.31708	5.87100	2021-01-24 14:32:30	865960	1.00000	1280	6.12753	chrome	10.68925	68.37451	8.27559	57.42222	127.24095	10.47452	35.16354	10.41579	26	600	0.46129	6.21230	8852987936474	55.82402	60.08474	9.11166
6.99920	0.84224	5.89000	2020-10-08 06:59:51	1493339	0.00000	1280	8.74040	chrome	6.56285	52.81114	7.92452	44.59162	162.62028	9.91728	57.00809	7.08876	1642	768	9.17633	7.87474	2167807852855	43.50972	46.77932	12.33068
8.61893	4.13267	8.09220	2021-07-07 16:01:28	1334931	0.00000	1024	8.61398	edge	10.54206	50.68951	7.23930	48.42976	136.81360	11.83567	29.86922	12.02247	2452	lower	2.09827	13.91864	8569156218001	31.56281	35.96038	10.83789
5.58474	6.80635	7.61245	2023-08-20 11:40:23	838595	0.00000	1366	6.16260	chrome	7.42261	51.46564	6.61295	55.55809	120.86006	10.83522	63.72315	9.63644	904	lower	5.34756	7.76439	3071701424393	44.64128	55.60761	11.78454
7.47648	1.06969	8.40104	2022-10-31 00:01:29	206215	1.00000	800	10.47310	edge	8.32874	56.02329	8.09253	45.89597	264.32799	5.55550	36.16706	12.26274	2177	768	0.11920	10.11923	7190677581698	61.90471	34.57240	6.92979
6.98999	3.98415	7.30824	2019-02-14 19:22:14	978524	1.00000	800	7.50244	chrome	8.96875	48.80580	7.82368	57.23448	150.18167	10.79492	24.17150	8.69671	127	800	1.62554	5.67781	7055072531726	44.49489	66.38830	10.56005
7.43079	3.17322	9.10786	2023-09-16 21:22:58	971669	1.00000	higher	7.77767	edge	9.44362	72.88916	7.50777	53.09383	259.47228	9.80467	56.37607	9.77203	921	1024	0.49875	7.14909	2136179604850	19.65949	50.98814	9.31087
6.24640	0.17400	8.67250	2019-03-01 01:00:24	960855	1.00000	1920	8.53770	safari	7.90789	46.02774	8.44001	59.48448	289.77479	7.88442	27.32562	13.50630	100	600	0.21920	11.85345	7172597793030	57.12418	31.58872	8.17244
5.60219	2.44729	8.68629	2021-04-22 13:43:17	1166702	0.00000	1920	5.57900	safari	6.16997	52.23451	8.57272	38.82249	164.39542	9.18660	60.29563	9.46731	1949	800	0.68678	9.35178	0642755982592	37.44424	70.33170	9.59488
7.13594	1.36936	7.12868	2020-03-03 12:04:31	381161	1.00000	lower	7.42655	edge	8.42161	48.47518	7.58955	59.64981	2.24545	7.18470	42.57643	8.69907	2251	higher	0.59617	6.20115	5631668378665	55.79294	63.11570	9.47454
4.52477	4.84946	9.25068	2022-09-01 01:05:37	1064634	0.00000	800	5.55362	edge	4.63684	45.79846	7.24636	36.93811	155.22896	9.54991	31.92259	8.84032	505	higher	0.92980	8.00362	5326592765024	20.87706	71.60054	9.97988
6.96209	0.67284	8.37772	2023-03-25 19:37:37	433314	1.00000	1920	6.33159	mobile	10.66004	48.70413	8.93522	52.85946	134.77984	11.01869	51.64211	9.95949	326	600	1.04662	4.93592	1467384886924	47.84961	40.00680	10.09470
7.13592	5.52882	8.68730	2021-05-16 04:20:30	475167	1.00000	1280	6.27580	edge	10.04868	69.87367	7.27378	66.34918	177.56033	9.79811	47.82366	10.05959	2494	1080	0.56457	6.60055	4583507870339	49.06368	65.65403	9.40303
13.20994	3.64644	8.41051	2021-04-10 04:16:12	1318403	1.00000	1920	14.55958	chrome	13.13224	66.42621	8.14134	33.84306	169.88864	2.78277	18.37591	9.31286	1009	768	0.09911	10.40226	4999957575425	53.52601	50.53203	7.09182
8.68865	6.56608	8.14755	2021-06-12 12:03:46	1011974	1.00000	1366	7.31883	chrome	9.23041	48.63785	6.98434	63.43572	85.92946	8.10998	37.30079	9.55189	1446	768	0.08371	10.06684	9742400361947	34.34434	67.54735	5.97676
10.77774	0.76816	9.34596	2018-11-21 03:57:30	246095	1.00000	1280	9.02496	chrome	10.86446	56.85783	8.25018	45.89947	184.92690	7.01653	54.08902	8.19747	1356	1080	0.12411	10.08602	9954604893784	24.51821	34.81317	6.74863
11.43314	2.22174	8.32840	2019-02-20 07:14:34	846525	1.00000	lower	11.29457	chrome	11.11170	39.68917	6.94513	52.47702	174.62797	5.41031	59.42356	7.81266	660	768	0.11788	6.83551	8104577374600	46.40374	41.59361	3.18241
6.44328	3.22467	7.87343	2021-11-08 21:50:05	1299218	1.00000	1280	6.04061	opera	9.08905	30.71234	8.51689	55.39876	157.49459	11.69772	57.08376	9.02599	1327	1024	5.67131	6.22274	1949050151739	36.32876	47.53195	11.84455
4.55849	2.42418	7.46629	2023-07-15 07:39:54	1118934	0.00000	1920	5.15892	edge	6.47595	40.47859	8.50040	49.86435	142.47703	11.07269		10.14312	1518	800	3.70221	7.86772	8418273900514	37.55746	55.83040	11.40863
5.81200	0.78175	6.37112	2019-11-07 13:06:00	475392	0.00000	1024	7.48132	mobile	6.02084	43.75436	8.06971	38.06320	171.58679	10.47178	34.39713	7.96762	2344	768	1.16071	6.48632	5203939737848	32.18936	43.00688	10.22430
10.22465	0.62333	7.99235	2023-04-16 08:04:40	190287	1.00000	1280	8.47814	edge	10.77972	60.83020	7.71430	59.16182	160.48591	6.73937	46.31258	9.27428	1496	1024	0.07902	8.46860	9950238715980	70.47270	62.78570	2.68700
7.41815	2.03461	7.92856	2023-06-28 13:18:15	721845	0.00000	1024	7.70799	edge	6.85238	47.03562	8.42586	16.97306	229.58584	8.49618	40.91698	6.39426	1031	lower	0.55209	6.35857	8988293833746	57.26255	60.81870	9.34929
6.31747	4.19813	7.87030	2019-04-16 17:53:48	491071	0.00000	1024	6.01818	firefox	5.85630	65.60650	8.66751	61.43321	110.94933	9.60355	12.06545	5.51993	2009	1080	0.58489	4.64028	1613377051071	33.72172	66.01966	9.38454
7.15268	2.55835	9.69524	2023-04-06 09:10:17	15719	0.00000	lower	7.84553	edge	8.02476	86.92236	6.98848	58.37958	169.48551	10.11657	37.72572	10.88500	2330	800	0.54919	11.57680	3579722705144	47.34039	44.95107	9.31794
6.97695	3.07657	6.25897	2020-01-13 16:55:20	12569	0.00000	1920	7.67579	edge	5.82000	44.52999	7.93961	53.64741	140.33739	11.94533	72.97915	5.97311	1449	800	0.50237	7.01583	8713809256203	35.49478	56.58586	9.30618
8.95642	2.62920	7.89752	2021-01-28 14:03:42	1397091	1.00000	1024	8.44987	edge	9.39267	45.71884	8.25050	55.45508	109.58703	6.47592	35.80777	9.86351	1120	800	0.07316	9.17797	8899670524372	76.58663	71.68266	4.61696
10.09424	2.76328	9.06697	2021-07-20 14:57:42	4018	1.00000	1366	10.41534	chrome	10.44926	70.17074	8.56720	77.75493	165.76496	6.70750	65.85027	10.03813	2265	800	0.10952	10.72630	1061402110239	63.35855	38.13034	6.64517
4.68411	2.21676	9.25090	2018-12-21 04:28:15	977482	0.00000	1280	6.00882	chrome	4.41799	45.69340	7.45434	54.71058	138.02144	9.12822	59.61245	9.04301	1654	higher	0.39910	8.37483	6593671072086	67.48799	56.26685	8.86313
6.81950	7.06976	6.94037	2019-03-01 22:51:47	241939	0.00000	800	5.28663	chrome	7.54387	55.61435	9.33301	61.01314	76.34259	7.13356	47.65482	6.39774	1991	lower	4.25308	5.65766	0879056836341	44.18899	41.47775	11.55555
6.94225	6.76648	9.55112	2021-09-15 03:09:59	471799	1.00000	1280	5.50064	safari	9.35658	34.77458	8.21033	45.47244	142.54464	11.87831	46.43049	8.01434	77	lower	0.30150	4.25859	1665085032545	36.12083	54.05932	8.73380
6.18887	3.54389	8.15647	2023-01-11 20:12:33	797825	0.00000	1366	3.37947	chrome	7.05529	61.64453	8.51635	26.18386	168.40626	11.63774	40.51110	6.62975	1521	768	0.11502	5.23053	0342889459877	50.93051	55.66715	7.45641
8.62189	4.80701	7.47740	2019-05-18 19:24:27	35387	1.00000	1920	9.57651	edge	9.06129	24.56079	6.40257	43.90125	225.98041	5.90837	53.12306	10.93513	67	higher	0.14207	11.07197	2185779023509	48.44025	52.69038	7.12014
5.39299	2.21925	6.58189	2023-02-06 06:01:38	1489054	0.00000	800	5.05765	edge	5.15010	38.48957	6.59212	47.57066	61.18671	7.90420	25.02828	8.57343	737	1080	0.44013	9.12512	0513604496327	67.17687	0.00000	9.10270
10.55073	0.42967	8.04695	2021-09-16 05:05:16	1223356	1.00000	lower	8.00463	edge	11.33050	54.21795	9.62560	43.65341	192.36105	7.69260	36.09259	8.96952	1435	800	0.09989	10.40755	2506551868895	54.35678	46.66387	6.20485
8.17065	8.09171	9.79205	2020-10-07 01:39:25	882770	1.00000	1920	8.40558	firefox	9.23790	48.00260	7.82239	49.13357	211.89749	5.98572	56.47612	10.20946	2106	768	0.08774	8.24601	2990800560508	39.12011	35.63437	6.42276
10.29061	3.95489	8.74233	2020-09-21 11:46:49	1348824	1.00000	800	8.40951	edge	10.38959	44.32437	9.30563	42.86620	270.60625	7.08324	53.45464	8.40348	2492	800	0.08385	8.95624	4780998353130	58.41381	48.27358	4.28405
6.59616	4.99601	6.68767	2019-05-08 14:20:55	103165	0.00000	1280	7.46337	safari	7.09092	39.44552	8.81515	55.75653	126.49811	9.97148	42.97236	10.92558	524	800	0.21324	11.57737	9574740192680	33.26332	46.36070	8.44926
7.93666	5.29772	8.18780	2022-12-16 08:19:50	194848	1.00000	1024	7.25996	edge	8.03421	51.82370	8.45780	72.09045	210.70611	8.19593	25.15082	9.19267	1549	1080	0.06403	9.09745	1083738472324	44.05455	84.40602	5.40047
10.16414	7.15070	9.08286	2022-06-04 06:14:58	1238196	1.00000	1920	10.06589	safari	10.31099	34.58427	8.49057	50.27071	118.19207	6.70554	38.55822	8.85442	1020	lower	0.06994	9.12713	4696070667463	45.09683	45.47177	6.30656
7.51883	5.09205	7.04305	2020-02-11 17:14:33	551096	0.00000	1024	6.55240	firefox	4.42657	41.73924	8.08025	36.21289	139.09501	10.82487	73.78096	4.15155	2454	600	0.15261	8.40407	8575326139298	44.74469	44.34078	7.37987
9.51467	1.41573	7.75961	2020-07-03 18:02:23	1375791	1.00000	1920	7.85395	chrome	9.78939	59.08873	8.57459	47.84410	63.08668	8.48530	26.16447	8.03710	1591	1080	0.09291	8.37279	7390011644502	51.12588	47.67190	5.76123
7.73206	6.39393	7.02230	2019-12-23 23:13:38	486744	1.00000	1024	10.15260	edge	9.08563	63.95175	7.73356	59.07609	202.32421	7.16199	56.46734	10.91521	1357	800	1.26000	9.20215	1802039128279	44.98245	39.28473	10.28837
9.46231	7.37358	7.76493	2023-05-01 21:54:27	83382	1.00000	1366	7.64645	safari	9.51404	35.98144	7.19649	57.91925	151.77432	7.03687	69.69985	8.18652	241	1080	0.08233	8.70759	9209286555094	50.29989	29.12908	5.25581
7.22281	1.74932	10.74002	2018-10-04 05:57:11	1131807	1.00000	1920	8.65548	edge	8.78057	69.59687	9.24241	26.36242	239.32795	9.40244	40.66957	8.91005	1915	768	1.41875	6.00385	2837037886998	14.58391	54.56092	10.43224
6.50271	1.05682	8.06144	2019-07-04 05:38:30	352376	0.00000	higher	7.12697	chrome	5.99583	45.11211	8.57738	38.05920	92.55273	10.32869	37.41055	6.80937	1427	768	0.39734	6.46383	9017244026698	31.41780	49.16016	9.01551
7.69714	3.08458	8.24033	2020-09-05 05:19:14	827493	1.00000	800	9.02836	firefox	9.90681	52.53065	9.58441	57.78499	240.31107	7.83171	53.32561	10.82175	143	1024	0.56841	7.61346	0773468628788	48.38558	52.68054	9.37208
6.26155	10.56380	5.87371	2022-01-21 11:13:03	561529	1.00000	1366	3.62965	edge	10.70295	67.03618	7.59569	36.58788	69.46729	12.30222	45.31547	10.34697	1751	1024	2.86012	6.25909	2697947711359	33.34289	74.05769	11.15134
7.99018	2.00419	6.77605	2019-05-16 01:15:42	513421	1.00000	1366	10.79507	edge	8.85303	58.51900	7.10359	31.59832	84.38703	6.06115	49.82461	11.74106	2310	1080	0.13222	9.90352	8114941071301	41.16024	53.58522	7.44402
6.73304	4.27666	9.14463	2023-05-09 03:29:39	370542	1.00000	800	5.24212	edge	8.84614	52.17238	7.02299	46.46368	318.06968	9.54486	33.76849	8.77378	225	768	0.64875	6.35615	8579064121447	48.85532	70.70407	9.56695
8.19115	2.50973	8.63342	2019-06-24 10:54:19	115521	1.00000	1024	8.96829	mobile	8.69824	44.30401	7.98478	21.12710	137.68131	7.08836	46.67193	11.09644	219	1024	0.08294	10.86249	7654541727518	45.96450	54.00663	6.13656
9.63715	8.58756	8.02803	2022-06-13 04:07:26	313579	1.00000	1280	9.82372	edge	10.18538	35.92618	8.27255	70.41410	177.15453	6.51993	29.72669	9.80726	54	768	0.10031	9.38987	3014322569647	54.34123	24.85980	6.12601
6.38012	2.72970	9.00339	2023-09-02 06:34:10	1334192	0.00000	800	6.88797	chrome	5.33915	53.34600	6.48868	43.99660	195.66797	8.49408	18.36154	5.60121	2303	768	2.13530	6.03882	8275169538066	27.34447	30.37808	10.83393
9.12265	2.97223	7.67110	2022-04-19 07:43:01	1446549	0.00000	1366	5.40347	edge	9.33925	51.32093	8.45588	31.92913	125.06137	8.01978	53.17165	4.82118	2268	1024	1.02574	6.22597	4448511714409	76.38568	51.19272	10.07341
11.21436	6.30383	7.92001	2021-01-20 10:11:07	951795	1.00000	800	12.82493	chrome	11.49496	64.44427	6.77256	62.91249	102.62309	3.89636	42.15798	10.31705	501	1080	0.13326	10.50217	0776975553772	59.27967	55.95294	7.05886
11.13261	1.41394	6.62946	2021-08-26 01:35:18	226914	1.00000	800	11.85394	chrome	11.32920	51.65598	8.89224	38.18617	209.35135	5.28452	55.89502	9.33126	272	1080	0.11028	9.48347	9875016294429	46.63681	75.43483	6.45801
11.69709	2.46825	7.98642	2022-09-19 21:05:28	586081	1.00000	1366	13.62457	safari	11.97571	27.77644	8.08177	62.00369	104.33991	3.47822	70.95922	10.18574	2153	1080	0.08225	9.40216	9541669112532	54.39045	55.20617	5.77452
6.74494	7.82804	7.25508	2022-09-07 03:23:56	1326061	0.00000	1280	6.89848	safari	6.92329	35.80819	6.00171	52.19759	137.47411	9.81263	43.59982	5.61491	439	800	4.17748	4.40017	3535789705466	63.16944	72.32732	11.52598
5.67113	12.75231	7.76325	2020-06-15 20:51:02	691415	0.00000	lower	6.94582	chrome	5.52328	50.39978	9.30944	43.40592	173.47034	12.99184	74.63576	7.80798	887	768	1.02918	7.74634	1809609917196	48.59265	61.30804	10.11662
6.17951	0.86599	8.16114	2021-07-07 18:09:04	418922	0.00000	1024	7.17092	mobile	6.32948	58.09180	6.11917	34.07293	146.78920	9.37453	60.48701	9.36637	1518	lower	1.06828	9.83419	5549182097866	3.62151	63.57257	10.10410
6.75103	3.19439	8.85838	2021-04-09 02:40:04	712598	1.00000	1024	5.43272	chrome	10.36214	59.47826	8.84920	92.36848	59.49040	9.96299	35.45248	10.47819	112	768	1.48709	6.63117	4347038417209	55.41466	57.48953	10.44595
4.38209	2.16056	8.53551	2019-12-12 23:18:33	693529	0.00000	800	5.10338	firefox	5.50677	40.70863	8.77498	39.51477	107.28007	10.53578	65.81787	9.05564	2273	768	0.56565	6.18515	7728664895659	64.52799	49.73946	9.45249
7.28024	3.72003	7.44208	2019-10-16 17:49:42	188820	0.00000	1280	4.52315	safari	5.74696	55.50309	9.81755	41.15932	125.51701	10.25224	49.24109	4.69025	233	600	0.19873	7.74934	4477739807440	56.22205	62.77304	8.36556
6.14603	3.95127	7.16090	2021-08-20 10:59:38	858806	1.00000	800	2.27317	chrome	9.68281	44.24694	8.07121	68.37179	224.68709	10.20883	28.37027	9.17663	2255	768	0.70473	5.87502	2302468810596	55.08611	14.14674	9.68987
6.83718	2.23899	9.17237	2022-05-25 11:56:23	385153	1.00000	1366	5.54075	chrome	10.05155	42.56664	7.69152	62.83660	167.67122	11.15254	46.48366	8.73852	1096	800	0.58659	3.85549	0577929790003	48.74978	44.31404	9.40451
10.77424	1.75979	7.42372	2023-09-13 23:36:29	1251665	0.00000	higher	9.06297	chrome	10.91445	28.12684	6.77711	41.75030	287.09766	7.56915	36.89029	8.15773	1015	lower	0.07012	9.17827	2584057530287	44.58087	49.68294	5.35714
7.33308	11.91467	8.62203	2019-10-30 10:26:58	616454	1.00000	800	5.86090	opera	10.34719	47.57246	8.07002	46.87309	182.71948	11.13777	43.01201	9.46533	2399	1080	0.19457	5.32934	3750665592910	56.39799	44.26929	7.97303
9.84923	2.16335	8.35485	2023-05-19 18:55:15	974217	1.00000	1024	9.42307	edge	9.53635	55.76343	6.74957	29.53095	272.78169	6.37247	38.25480	8.36011	1400	1024	0.11109	9.67552	4159221916594	64.13422	42.86472	6.97819
6.79360	2.27238	9.35349	2019-03-31 17:14:52	667958	1.00000	1366	4.30503	edge	10.29565	47.85344	7.91434	26.63563	79.95255	10.75144	29.41703	10.98191	2337	1080	0.67958	8.62035	7879243029726	59.25486	54.66218	9.60875
5.88430	3.05362	6.92664	2021-03-26 01:22:38	900768	0.00000	800	7.51244	chrome	4.66490	42.29744	8.76751	64.72566	180.68635	7.76962	19.14051	7.20645	1440	600	4.81035	8.64724	5205529476250	47.75230	19.09235	11.67613
10.21233	1.31243	8.97041	2021-12-07 03:52:10	382310	0.00000	800	6.67702	chrome	9.49470	57.48126	7.79635	48.32069	284.27744	7.99642	46.58571	2.61627	1490	600	1.64813	4.76862	9513537182794	66.65118	27.80451	10.57787
6.00881	2.36541	7.95739	2020-04-08 17:17:47	705877	1.00000	1920	2.52177	edge	10.80175	62.82026	8.12503	30.48668	103.14435	12.96038	21.44994	9.92340	2490	768	2.58474	5.32971	7056509982999	45.41362	50.65728	11.03798
6.84309	2.85394	7.53210	2020-05-13 02:11:08	435313	0.00000	1280	9.20801	chrome	7.50505	44.67713	8.32716	34.77453	102.16526	8.95707	45.76258	7.39935	614	800	23.72215	5.63598	8999920571917	50.71656	55.33520	13.28643
5.08243	2.08194	8.01589	2020-04-11 23:27:30	280237	0.00000	1366	3.24549	chrome	5.59771	61.43133	9.30882	41.11794	113.32780	8.03355	47.98989	8.34681	2002	600	2.00184	9.08135	7936143003307	41.81861	47.67357	10.78174
4.21281	2.36389	8.88681	2018-12-12 11:35:27	1098849	0.00000	1366	7.52551	edge	2.87772	29.53271	8.38269	53.07399	148.66226	10.40731	66.39061	8.08675	1782	768	1.48381	8.15442	6269113940663	20.06811	57.32377	10.46958
7.14074	3.57396	7.07880	2019-03-31 16:15:42	1100534	1.00000	1280	4.57060	edge	9.07837	53.85543	6.84794	47.31931	104.72629	8.47039	38.04394	7.89309	1925	768	0.11920	4.38641	3386487545546	52.41518	55.82994	6.70484
6.84302	1.71668	7.83770	2021-09-30 14:59:06	594996	0.00000	1366	5.53481	opera	6.81095	55.06602	6.78988	53.59527	78.51627	10.76699	41.02782	6.20128	1461	600	0.23734	5.67208	9707591585848	54.85001	42.19884	8.13660
6.81248	5.95629	7.64123	2019-01-12 20:10:07	1268648	0.00000	1280	6.63323	chrome	10.28975	40.73716	6.94779	36.35713	112.94757	11.11618	50.80234	10.60950	515	1080	3.91256	7.02466	1645595280841	49.93475	52.06486	11.46661
8.40387	10.46086	10.21233	2019-11-01 08:06:46	575856	1.00000	1024	11.08691	firefox	10.56542	69.76041	8.18791	54.65676	175.01289	8.74568	56.34013	11.01428	1515	1024	0.26412	6.87430	0345237542887	54.56735	61.70319	8.37043
11.17435	11.42118	6.55817	2020-08-16 21:15:21	55179	1.00000	higher	12.72029	firefox	10.28008	32.51240	8.66268	34.51143	202.56894	3.81760	39.52819	7.73749	1072	1024	0.08012	6.81370	9214507654753	62.41366	62.44512	4.53122
5.81770	3.81330	6.55890	2019-06-23 22:53:37	362591	0.00000	1280	6.77871	opera	4.50808	69.91644	8.80164	41.00256	195.68780	8.13102	35.80044	8.71061	1983	higher	0.14712	10.26064	9756480877380	36.65616	73.90851	7.84373
7.85224	9.47557	8.05803	2021-02-22 07:32:11	1179856	0.00000	1920	4.72353	chrome	8.19199	64.05409	8.90328	55.44081	110.01304	9.28277	52.48341	5.49541	751	600	0.69967	6.12658	8009764218654	47.73620	64.95974	9.67770
8.17830	2.61304	9.00025	2022-06-28 18:13:26	322709	1.00000	800	7.04202	edge	7.69125	52.21327	8.50475	41.63576	174.13627	9.23609	34.04823	7.61930	1248	768	0.08370	8.06671	4710767737984	28.39151	55.75795	5.26619
7.45457	2.23502	8.05407	2021-09-06 06:27:10	215694	1.00000	800	6.87037	opera	9.98984	62.06517	8.27797	43.01662	120.15406	9.71279	45.26523	10.22702	1393	lower	0.31081	7.23693	3814618241475	50.55634	78.21882	8.58485
6.61713	4.87741	7.33800	2021-10-19 05:34:23	185459	0.00000	1024	7.57184	edge	7.41818	46.42326	8.66748	45.30564	159.46662	9.25204	46.85636	8.79176	1711	1024	1.03634	7.40939	9722514226998	46.13749	55.28972	10.05839
4.29081	1.52881	7.68872	2020-07-10 21:53:39	847260	0.00000	800	4.24731	mobile	4.38065	34.60140	7.91460	47.74851	233.47916	9.10550	50.66795	8.37480	2442	lower	1.12140	8.00030	1090077720795	22.39560	41.09089	10.16293
8.34432	10.58856	9.82548	2020-12-25 00:09:24	768211	1.00000	800	9.54096	firefox	9.21720	36.95271	8.11428	42.93766	10.05214	6.81525	38.54101	11.18806	813	lower	0.06176	10.08549	1818425263332	57.01365	49.16292	6.57562
5.48087	2.60428	7.04397	2021-05-27 11:32:52	646484	0.00000	1920	5.31941	chrome	4.75510	51.83983	8.02677	53.56786	147.70383	7.54844	52.68212	8.12389	453	lower	0.33327	8.99388	7151833055491	52.46231	43.61811	8.76050
6.38359	5.35089	8.58401	2020-09-15 18:30:53	612847	0.00000	1024	5.45664	other	5.83698	55.11566	7.75325	75.18777	84.59118	7.37305	21.59802	8.48723	1728	800	0.41117	10.50785	0883841461304	56.75492	72.51539	8.98214
5.59960	2.37137	7.28684	2019-06-22 18:57:51	212709	0.00000	1280	6.68240	chrome	5.00358	45.41297	7.99536	75.14097	124.64066	8.43222	40.22525	9.11915	1399	600	0.35071	9.76249	3698459782461	51.23536	34.79206	8.76460
5.88580	1.19908	9.00218	2022-01-23 22:14:08	543486	0.00000	1366	6.34362	firefox	7.57258	66.42880	9.38195	49.37708	149.87067	11.33721	75.49852	10.50089	722	768	2.93554	9.81230	3172142232698	50.41053	42.57230	11.17269
5.77318	5.01905	6.90991	2019-02-08 23:22:01	825112	0.00000	1920	8.46059	chrome	6.66762	67.01710	7.03664	54.71015	162.54997	10.35115	42.60453	9.39453	40	1024	2.35400	7.12630	9720742487198	45.00474	53.13748	10.95199
5.98270	4.44219	8.05911	2023-04-13 00:44:32	865258	0.00000	1024	7.18079	mobile	5.19098	59.40961	9.08288	58.98854	251.80915	9.01582	30.38836	9.69727	1355	768	0.17817	10.94697	9514610933791	47.46487	58.60920	7.69268
6.91179	5.67387	7.10465	2020-11-13 00:48:29	449403	1.00000	1024	6.25938	chrome	11.58126	48.11131	9.28248	52.69570	196.88147	11.83915	48.55973	11.05780	1292	1080	2.21271	5.42519	4482464198688	38.15067	57.18879	10.88252
