product_ean	code	store_name	location
2173839759673	BG	Smolyan	Europe/Sofia
7194394343638	CF	Carnot	Africa/Bangui
5610106220575	US	North Tustin	America/Los_Angeles
5959250383119	RU	Alatyr’	Europe/Moscow
5269017969150	CO	Madrid	America/Bogota
7313693988740	SV	Sonzacate	America/El_Salvador
5665581481362	ES	Palafrugell	Europe/Madrid
7646169546565	JP	Motomachi	Asia/Tokyo
8959735557407	IT	Ventimiglia	Europe/Rome
2345862399076	AR	Pontevedra	America/Argentina/Buenos_Aires
8043018348285	US	Coralville	America/Chicago
4974286030623	UZ	Parkent	Asia/Tashkent
4353420376849	IT	Bisceglie	Europe/Rome
6511808694147	GM	Farafenni	Africa/Banjul
7304272041802	ES	Gandia	Europe/Madrid
4609175310967	CA	Kelowna	America/Vancouver
7668120339658	DZ	Thenia	Africa/Algiers
5627569770493	US	Bryn Mawr-Skyway	America/Los_Angeles
5963099984468	PT	Ponta Delgada	Atlantic/Azores
2803580885047	TR	Silvan	Europe/Istanbul
9598377911070	CN	Licheng	Asia/Shanghai
9734673132775	CN	Yingkou	Asia/Shanghai
4167647722972	AU	Griffith	Australia/Sydney
2723024504382	US	San Juan	America/Chicago
3909241839363	FR	Marseille 11	Europe/Paris
7623391404924	GA	Franceville	Africa/Libreville
9107847757256	RU	Tver	Europe/Moscow
6071273895086	ML	Kati	Africa/Bamako
7982737465679	TT	Port of Spain	America/Port_of_Spain
7465702778009	UA	Polohy	Europe/Zaporozhye
3363524908915	LK	Hendala	Asia/Colombo
0454452607674	DE	Korschenbroich	Europe/Berlin
3272489479401	ID	Labuhan Deli	Asia/Jakarta
8629354098178	PH	Guyong	Asia/Manila
7733968559404	AR	Barracas	America/Argentina/Buenos_Aires
1544079412856	ES	Las Gabias	Europe/Madrid
7535094103632	RU	Petrozavodsk	Europe/Moscow
2136311969625	RU	Volokolamsk	Europe/Moscow
2447812857732	GB	Bushey	Europe/London
6804260643472	GB	Kingston upon Hull	Europe/London
7071232835251	MY	Batu Feringgi	Asia/Kuala_Lumpur
7047700498846	CA	Vernon	America/Vancouver
7876371443059	CR	Liberia	America/Costa_Rica
4160878829960	BR	Itabirito	America/Sao_Paulo
9774299740947	PR	Aguadilla	America/Puerto_Rico
5117640439741	DE	Marburg an der Lahn	Europe/Berlin
8988109140105	DZ	Thenia	Africa/Algiers
0524898551319	FR	Dax	Europe/Paris
5652858022571	FR	Bar-le-Duc	Europe/Paris
2847413094770	ES	Segundo Ensanche	Europe/Madrid
6278587464391	SD	Ar Ruseris	Africa/Khartoum
1637149743186	IT	Ventimiglia	Europe/Rome
9634806170752	ID	Simpang	Asia/Jakarta
5269256717604	CN	Jingzhou	Asia/Shanghai
5998054101345	IN	Saharsa	Asia/Kolkata
3504339365412	SD	Ar Ruseris	Africa/Khartoum
3023176316277	TT	Port of Spain	America/Port_of_Spain
8867965139488	ES	Baza	Europe/Madrid
1521326285340	BE	Temse	Europe/Brussels
7416180074343	RU	Bavly	Europe/Moscow
3761116230930	ID	Tebingtinggi	Asia/Jakarta
5075781001626	PK	Fazilpur	Asia/Karachi
8212086397260	UA	Nova Kakhovka	Europe/Kiev
0977096748379	CN	Tianfu	Asia/Shanghai
4363289803875	RU	Beryozovsky	Asia/Yekaterinburg
1733686000635	ES	Reus	Europe/Madrid
2120952771082	DE	Wesseling	Europe/Berlin
5481158795348	KH	Paoy Paet	Asia/Phnom_Penh
2994859044538	GB	High Wycombe	Europe/London
1261874533455	IN	Kenda	Asia/Kolkata
1124427936779	IT	Misterbianco	Europe/Rome
8803628264203	IN	Calangute	Asia/Kolkata
8818390916045	RU	Tver	Europe/Moscow
4653164621435	BR	Imbituba	America/Sao_Paulo
3147231858103	MG	Sakaraha	Indian/Antananarivo
7966479632346	US	Malden	America/New_York
9263200152820	US	Scottsdale	America/Phoenix
2460535172753	ES	Jumilla	Europe/Madrid
5666323656765	MK	Bogovinje	Europe/Skopje
5797002907264	FI	Kallio	Europe/Helsinki
3752375497776	RU	Solntsevo	Europe/Moscow
8621179894959	VE	Barinas	America/Caracas
6899853521565	CO	Honda	America/Bogota
1158359208895	PK	Qadirpur Ran	Asia/Karachi
9608004886777	PK	Tharu Shah	Asia/Karachi
1153484833905	BR	Palmeira	America/Sao_Paulo
8250088705324	DE	Gauting	Europe/Berlin
1786286064743	PH	Baliuag	Asia/Manila
2362933690368	US	Nampa	America/Boise
4085505031359	US	Punta Gorda Isles	America/New_York
3141875754913	NZ	Gisborne	Pacific/Auckland
4467734191880	IN	Kalavoor	Asia/Kolkata
8106542987266	US	Lompoc	America/Los_Angeles
5717048404718	PH	Calauan	Asia/Manila
0477119866269	DZ	Messaad	Africa/Algiers
6335878359245	AU	Carnegie	Australia/Melbourne
5575506275108	IN	Sathyamangalam	Asia/Kolkata
1139022870229	ET	Debre Tabor	Africa/Addis_Ababa
4524686294356	PH	Dipolog	Asia/Manila
0067251075171	PT	Paredes	Europe/Lisbon
8723143948887	CO	Honda	America/Bogota
2957316953965	XK	Glogovac	Europe/Belgrade
2389119946729	GN	Camayenne	Africa/Conakry
5532461281124	IT	San Giuliano Milanese	Europe/Rome
4153842154885	ES	Gernika-Lumo	Europe/Madrid
1697217844375	US	Kent	America/Los_Angeles
6676990187591	US	Pleasant Prairie	America/Chicago
3260022111598	US	Pleasant Prairie	America/Chicago
0258072300959	US	Cypress Hills	America/New_York
7692785451462	EC	Cuenca	America/Guayaquil
7978633678541	SE	Boo	Europe/Stockholm
6636121400937	US	Lompoc	America/Los_Angeles
9712422264939	AU	Eastwood	Australia/Sydney
2258008287833	DE	Finnentrop	Europe/Berlin
1336968425203	IE	Athlone	Europe/Dublin
8341229010824	DE	Weimar	Europe/Berlin
5831070944032	MY	Donggongon	Asia/Kuching
4017965994592	BJ	Tchaourou	Africa/Porto-Novo
3257903731839	US	Pleasant Prairie	America/Chicago
9663003226955	PK	Daud Khel	Asia/Karachi
8788685643171	GB	Thetford	Europe/London
8754005628029	IN	Saharsa	Asia/Kolkata
7040587404313	BR	Marau	America/Sao_Paulo
2371305460546	DK	Frederiksberg	Europe/Copenhagen
5933648265904	BR	Porto Velho	America/Porto_Velho
3196088205325	BR	Rio Real	America/Bahia
8417402736963	US	Sunnyside	America/Los_Angeles
5339768332098	MX	Teziutlan	America/Mexico_City
3018735021952	BW	Tonota	Africa/Gaborone
1047583772466	IN	Lal Bahadur Nagar	Asia/Kolkata
1241224514693	RU	Tavda	Asia/Yekaterinburg
4047952945139	CU	Boyeros	America/Havana
6471283213557	US	Lexington	America/New_York
8774299476250	GE	Kobuleti	Asia/Tbilisi
0904298567941	ES	el Camp de l'Arpa del Clot	Europe/Madrid
4985875992413	US	Palm Desert	America/Los_Angeles
9239277949212	VE	La Victoria	America/Caracas
3372852290807	TH	Kantharalak	Asia/Bangkok
8609456726780	FI	Kallio	Europe/Helsinki
9346256659144	ES	San Fernando de Henares	Europe/Madrid
3629411177827	ET	Debre Tabor	Africa/Addis_Ababa
6760823038638	IN	Davangere	Asia/Kolkata
8913455988750	RU	Ishim	Asia/Yekaterinburg
0506144285445	US	Middle River	America/New_York
7574142046057	NL	Tongelre	Europe/Amsterdam
4411193562798	BD	Manikchari	Asia/Dhaka
3448030167374	GB	Mexborough	Europe/London
8097492210910	IQ	Karbala	Asia/Baghdad
4597133069678	GB	Belper	Europe/London
5403644148513	IT	Tortona	Europe/Rome
5273444168994	RU	Stupino	Europe/Moscow
5982489782927	IN	Sambalpur	Asia/Kolkata
1573920660320	FI	Espoo	Europe/Helsinki
0956791600571	KZ	Shalqar	Asia/Aqtobe
0253737601860	PT	Albufeira	Europe/Lisbon
5587651575873	MX	Jocotepec	America/Mexico_City
8720949585582	KE	Nyahururu	Africa/Nairobi
6956587768793	IN	Jais	Asia/Kolkata
6705723318213	US	Huntley	America/Chicago
6094591371285	JP	Sasayama	Asia/Tokyo
4706478458430	PR	Yauco	America/Puerto_Rico
2045517942588	FR	Le Chesnay	Europe/Paris
1228450793245	BE	Rixensart	Europe/Brussels
4110699837477	TR	Yakuplu	Europe/Istanbul
6600187981419	CN	Changshu City	Asia/Shanghai
2732144214699	IN	Barpeta	Asia/Kolkata
6333991277767	US	Odessa	America/Chicago
0617937300211	BE	Houthalen	Europe/Brussels
7044791098160	UG	Paidha	Africa/Kampala
3319369978934	JP	Ina	Asia/Tokyo
6058844408234	TH	Bua Yai	Asia/Bangkok
9395324437252	CO	Socorro	America/Bogota
2079596175544	US	Yonkers	America/New_York
0246578445342	US	Hutchinson	America/Chicago
0226633637578	ES	Gandia	Europe/Madrid
6220970477006	TH	Yasothon	Asia/Bangkok
8880384675078	IE	An Muileann gCearr	Europe/Dublin
4277784845684	IT	Falconara Marittima	Europe/Rome
7204197407021	JP	Inawashiro	Asia/Tokyo
0538656371323	FR	Pamiers	Europe/Paris
1375064764557	ES	Caravaca	Europe/Madrid
0985569225531	CD	Kamina	Africa/Lubumbashi
6822363646787	AR	Esperanza	America/Argentina/Cordoba
5494868942353	TZ	Same	Africa/Dar_es_Salaam
1920184064157	US	Granger	America/Indiana/Indianapolis
5116672188054	UA	Shepetivka	Europe/Kiev
3623826859897	BR	Pedro II	America/Fortaleza
7506430161463	ET	Debre Tabor	Africa/Addis_Ababa
0880049992098	PK	Sangla Hill	Asia/Karachi
1817589735075	US	Lompoc	America/Los_Angeles
0328111057004	US	Independence	America/Chicago
7107536413175	CL	Chiguayante	America/Santiago
1012614072181	US	Huntley	America/Chicago
6238804197600	US	Utica	America/New_York
8780779804628	NL	Culemborg	Europe/Amsterdam
8503424814618	UA	Svatove	Europe/Zaporozhye
8573219656419	US	Keizer	America/Los_Angeles
8814508168344	US	Toledo	America/New_York
6236855355048	US	Sun City Center	America/New_York
2445775564957	DE	Wittenau	Europe/Berlin
8432366858254	US	North Tustin	America/Los_Angeles
1265496365883	US	Abilene	America/Chicago
0409319701163	RU	Lesosibirsk	Asia/Krasnoyarsk
0924580224819	US	Port Richmond	America/New_York
5187252538262	TD	Mongo	Africa/Ndjamena
9658414993817	NL	Vught	Europe/Amsterdam
3287948116001	DE	Hofheim am Taunus	Europe/Berlin
8055701945817	PH	San Jose	Asia/Manila
1617478535416	ES	Jumilla	Europe/Madrid
0008895291886	IR	Aleshtar	Asia/Tehran
8572831774341	BR	Itabirito	America/Sao_Paulo
3932215394902	JP	Motomachi	Asia/Tokyo
2034503999101	CU	Jaruco	America/Havana
6042295327831	UA	Hlukhiv	Europe/Kiev
6835395363591	FI	Kallio	Europe/Helsinki
0579437934085	BR	Buri	America/Sao_Paulo
2402715383375	NL	Oldenzaal	Europe/Amsterdam
9033557772541	BR	Itabirito	America/Sao_Paulo
4238330784147	GB	Westbury	Europe/London
1446470119733	IN	Moga	Asia/Kolkata
5570105954379	PH	Tupi	Asia/Manila
8597706269722	CD	Kamina	Africa/Lubumbashi
9773151550441	MW	Salima	Africa/Blantyre
2555345914584	DE	Finnentrop	Europe/Berlin
5159603064409	ID	Majene	Asia/Makassar
1297830124399	AU	Willetton	Australia/Perth
8075877670047	ES	Ferrol	Europe/Madrid
2819105159753	CN	Zhoucun	Asia/Shanghai
0348614870283	PK	Mianwali	Asia/Karachi
1741385039092	FR	Pamiers	Europe/Paris
8991687757788	TZ	Iringa	Africa/Dar_es_Salaam
1053091931592	MX	Jocotepec	America/Mexico_City
6856330204083	US	Leland	America/New_York
2872277191952	CA	Vernon	America/Vancouver
8432936850909	IN	Haldwani	Asia/Kolkata
7006642443178	IT	Agrigento	Europe/Rome
0732448209812	FR	Colomiers	Europe/Paris
2971044594955	DE	Siegburg	Europe/Berlin
4430651719628	IT	Tortona	Europe/Rome
5371466837079	ID	Randudongkal	Asia/Jakarta
8175382711256	US	Waverly	America/Detroit
9818689433559	DE	Neuburg an der Donau	Europe/Berlin
2879602456953	TZ	Mvomero	Africa/Dar_es_Salaam
0602270299544	ZA	Vryheid	Africa/Johannesburg
7778367702099	IN	Dharmapuri	Asia/Kolkata
2017346716128	KR	Hongseong	Asia/Seoul
6742005547329	US	Scarsdale	America/New_York
4966574504145	US	Indio	America/Los_Angeles
3758742321828	ZA	Vryheid	Africa/Johannesburg
2059880036003	IN	Barbil	Asia/Kolkata
1789377204035	US	Venice	America/New_York
5387782031381	GB	Barnet	Europe/London
9728897724083	US	Greenfield	America/Indiana/Indianapolis
8245150084018	ES	San Fernando de Henares	Europe/Madrid
3688493775369	BR	Rio Real	America/Bahia
2424174133513	DE	Zeitz	Europe/Berlin
2218671382440	TR	Sungurlu	Europe/Istanbul
8521793534029	PH	Dipolog	Asia/Manila
1787620952511	UA	Zvenihorodka	Europe/Kiev
4616418312886	AU	Willetton	Australia/Perth
5839294035765	CD	Yangambi	Africa/Lubumbashi
0036969497438	BR	Pato Branco	America/Sao_Paulo
3657153464417	CN	Meizhou	Asia/Shanghai
6909820597094	IN	Elamanchili	Asia/Kolkata
3600911546696	KE	Nyahururu	Africa/Nairobi
2301498396780	NL	Zeist	Europe/Amsterdam
5531916179887	CN	Sishui	Asia/Shanghai
1954988341756	FR	Fontenay-aux-Roses	Europe/Paris
2994995549058	PK	Mianwali	Asia/Karachi
3352971119890	US	West Chester	America/New_York
2365453217961	CA	Vernon	America/Vancouver
5716272347969	BR	Muritiba	America/Bahia
6974669902200	DE	Halstenbek	Europe/Berlin
8140820883819	US	Bridgeport	America/New_York
8390312812050	IT	Novara	Europe/Rome
0579908460969	IN	Malaut	Asia/Kolkata
6285355361707	AR	Pontevedra	America/Argentina/Buenos_Aires
7518738405071	US	Lexington	America/New_York
3952723663529	LY	Ghat	Africa/Tripoli
0842926398485	MG	Ikalamavony	Indian/Antananarivo
1792915327479	BR	Itabirito	America/Sao_Paulo
2322210321415	PE	Yunguyo	America/Lima
7371328993866	US	Glendale	America/Los_Angeles
6547925745158	KR	Eisen	Asia/Seoul
5545425036517	RU	Izluchinsk	Asia/Yekaterinburg
0089169696057	NG	Argungu	Africa/Lagos
3527743042090	IN	Teghra	Asia/Kolkata
0953678195175	AU	Eastwood	Australia/Sydney
7479927662951	AO	Luena	Africa/Luanda
4791231353312	ES	Segundo Ensanche	Europe/Madrid
1976579426857	AR	Pontevedra	America/Argentina/Buenos_Aires
0968804638167	ID	Kudus	Asia/Jakarta
1170754276378	CA	Norfolk County	America/Toronto
5384472156539	PT	Ponta Delgada	Atlantic/Azores
8679700505690	TN	El Alia	Africa/Tunis
2763118611756	TR	Serinhisar	Europe/Istanbul
9385510194830	PH	Santa Catalina	Asia/Manila
8945334928755	AT	Floridsdorf	Europe/Vienna
7041628716235	DE	Wittenau	Europe/Berlin
3108703044103	US	Ada	America/Chicago
1307962090179	TZ	Same	Africa/Dar_es_Salaam
9793045609772	DZ	El Achir	Africa/Algiers
0510836533837	FR	La Garenne-Colombes	Europe/Paris
2880006405850	TH	Nakhon Si Thammarat	Asia/Bangkok
1502269620542	US	Lakewood	America/New_York
4981078389562	UZ	Jizzax	Asia/Samarkand
1296388525757	TT	Port of Spain	America/Port_of_Spain
2636860680854	JP	Ueno-ebisumachi	Asia/Tokyo
1496273257170	RO	Sector 6	Europe/Bucharest
8712508744158	GB	Rutherglen	Europe/London
5135092489404	US	Front Royal	America/New_York
5839904734316	CN	Zhuangyuan	Asia/Shanghai
9239942903297	DE	Kirchlengern	Europe/Berlin
6213269031256	UZ	Andijon	Asia/Tashkent
3148041790034	AU	Carindale	Australia/Brisbane
8629920452441	IT	Agrigento	Europe/Rome
8398250351303	US	Mira Mesa	America/Los_Angeles
3701399194208	TH	Roi Et	Asia/Bangkok
3872708358540	TR	Silvan	Europe/Istanbul
1770168040765	AR	Tandil	America/Argentina/Buenos_Aires
7997094072163	KZ	Zaysan	Asia/Almaty
3263667670604	CN	Beidao	Asia/Shanghai
8090669327268	CI	Bonoua	Africa/Abidjan
7769515254454	US	Malden	America/New_York
0514558163617	DE	Siegburg	Europe/Berlin
5137912445515	US	Gainesville	America/New_York
0243238693792	RU	Kolomyagi	Europe/Moscow
9757665679126	US	Covington	America/New_York
0441393913537	AR	Barracas	America/Argentina/Buenos_Aires
7814591656859	UG	Paidha	Africa/Kampala
3526011226217	NZ	Gisborne	Pacific/Auckland
4239596165619	US	Woodbridge	America/New_York
5495382349802	MK	Saraj	Europe/Skopje
6942325762451	TZ	Mvomero	Africa/Dar_es_Salaam
7948543267494	UA	Shepetivka	Europe/Kiev
2802280617361	CN	Zhoucun	Asia/Shanghai
0729082569174	RU	Petrozavodsk	Europe/Moscow
1416850516148	US	Pleasant Prairie	America/Chicago
0001212370806	PH	Baliuag	Asia/Manila
5670354243603	US	Thomasville	America/New_York
5558464823512	AT	Sankt Peter	Europe/Vienna
5654892299452	JP	Karatsu	Asia/Tokyo
8910301674508	ES	Jumilla	Europe/Madrid
8891300061226	UA	Hlukhiv	Europe/Kiev
7449967533894	GM	Farafenni	Africa/Banjul
8716632837137	KE	Nyahururu	Africa/Nairobi
4624121994053	KR	Sinhyeon	Asia/Seoul
2687079021983	FR	Gonesse	Europe/Paris
9801827027260	US	Sun City Center	America/New_York
2440819669650	TN	Msaken	Africa/Tunis
0847467186973	BR	Resplendor	America/Sao_Paulo
9728503970033	MA	Oulmes	Africa/Casablanca
6011352816700	PH	Talisay	Asia/Manila
7011947423589	EG	Juhaynah	Africa/Cairo
9168491243762	FR	La Garenne-Colombes	Europe/Paris
7203587681522	ID	Majene	Asia/Makassar
5275419327733	US	Bourbonnais	America/Chicago
9224852006596	US	Kendall	America/New_York
3139791612134	IT	Ariccia	Europe/Rome
3812138010021	TZ	Nyangao	Africa/Dar_es_Salaam
8630928197982	GN	Camayenne	Africa/Conakry
4721740986602	JP	Okegawa	Asia/Tokyo
9480652121499	ID	Jambi City	Asia/Jakarta
8924495787258	TN	Beni Khiar	Africa/Tunis
0105840705358	RU	Aykhal	Asia/Yakutsk
2386208021671	FR	Talence	Europe/Paris
4294413196368	US	Riverbank	America/Los_Angeles
0103558425933	ID	Simpang	Asia/Jakarta
0495407367816	TR	Bergama	Europe/Istanbul
0775040325535	NL	Losser	Europe/Amsterdam
7268095193400	US	Norwalk	America/New_York
6438295135888	IE	An Muileann gCearr	Europe/Dublin
1230727490757	KR	Goyang-si	Asia/Seoul
1053451976522	US	Jackson	America/Chicago
4902938896266	XK	Glogovac	Europe/Belgrade
2113741586226	JP	Ina	Asia/Tokyo
6576815879154	PH	San Jose	Asia/Manila
8003797883520	PH	Naga	Asia/Manila
2961212772476	GB	Rhosllanerchrugog	Europe/London
2385458193640	CN	Liaoyang	Asia/Shanghai
7302777110764	BR	Loanda	America/Sao_Paulo
2410673240272	FR	Herblay	Europe/Paris
8554744521670	ES	Gernika-Lumo	Europe/Madrid
7053129727535	CN	Changzhi	Asia/Shanghai
4566239251249	UA	Nova Kakhovka	Europe/Kiev
7364292523146	US	Scarsdale	America/New_York
0498890759373	TR	Sungurlu	Europe/Istanbul
3093283397193	TN	Siliana	Africa/Tunis
2254005144650	BR	Soledade	America/Sao_Paulo
2848736274207	US	Lutz	America/New_York
6761174177342	US	Sunnyside	America/Los_Angeles
9057846821185	TR	Bergama	Europe/Istanbul
4988026099511	DE	Bensheim	Europe/Berlin
0414785491777	PK	Larkana	Asia/Karachi
8645100960964	GB	Southsea	Europe/London
5441927923570	RU	Gudermes	Europe/Moscow
0381692477203	CF	Carnot	Africa/Bangui
7668393207975	NG	Argungu	Africa/Lagos
0896151036520	PH	La Trinidad	Asia/Manila
6546566079479	ES	Gernika-Lumo	Europe/Madrid
0077686839682	MX	San Lorenzo Acopilco	America/Mexico_City
7216977063877	MD	Soroca	Europe/Chisinau
3577812400023	ID	Besuki	Asia/Jakarta
0505815758349	US	Camarillo	America/Los_Angeles
5528499851712	NG	Lagos	Africa/Lagos
9565201763143	NG	Biu	Africa/Lagos
8302656488846	FR	Rueil-Malmaison	Europe/Paris
7366351193604	IN	Pujali	Asia/Kolkata
7630179329102	AR	Pontevedra	America/Argentina/Buenos_Aires
7447166897595	RU	Shushary	Europe/Moscow
9996935850166	IN	Uran	Asia/Kolkata
6523562673023	TH	Bua Yai	Asia/Bangkok
6920093175499	RU	Roslavl’	Europe/Moscow
0486299763718	CA	Kelowna	America/Vancouver
5475620971712	BR	Muritiba	America/Bahia
9924001281439	IN	Uran	Asia/Kolkata
4503228257424	AD	les Escaldes	Europe/Andorra
3496446506362	TH	Yasothon	Asia/Bangkok
1713865851371	ES	Gernika-Lumo	Europe/Madrid
3719180575846	IT	Perugia	Europe/Rome
6872343477665	US	Santa Maria	America/Los_Angeles
9201485312300	CH	Adliswil	Europe/Zurich
2758640528832	RU	Kashira	Europe/Moscow
1203553081758	RU	Shushary	Europe/Moscow
3765460444364	VU	Port-Vila	Pacific/Efate
5972278543686	PH	Dipolog	Asia/Manila
4596291180058	LT	Ukmerge	Europe/Vilnius
5666493691740	DE	Ehingen	Europe/Berlin
7533986322055	RU	Petrozavodsk	Europe/Moscow
5393184026924	US	American Canyon	America/Los_Angeles
9653666125689	ID	Simpang	Asia/Jakarta
8005651540020	AU	Griffith	Australia/Sydney
0699136285513	ES	San Fernando de Henares	Europe/Madrid
3254542115716	CN	Zhoucun	Asia/Shanghai
0147465257737	ZA	Standerton	Africa/Johannesburg
2238826077083	PL	Brzeg	Europe/Warsaw
2878943270181	US	Venice	America/New_York
6515077137404	MX	Casa Blanca	America/Mexico_City
7340929209980	IN	Lal Bahadur Nagar	Asia/Kolkata
4924028452336	ET	Arba Minch	Africa/Addis_Ababa
0044602405818	PH	Burgos	Asia/Manila
3422337327396	JP	Toyokawa	Asia/Tokyo
4054801420433	US	Front Royal	America/New_York
0159306057017	ID	Wangon	Asia/Jakarta
6212959690162	ID	Diwek	Asia/Jakarta
2446657024392	US	Greenpoint	America/New_York
9975596298746	RU	Volokolamsk	Europe/Moscow
8224648139911	US	Scarsdale	America/New_York
8651906782310	PK	Mianwali	Asia/Karachi
6120866812594	US	Fairview Heights	America/Chicago
1141221073950	GB	Rutherglen	Europe/London
7617313373658	CO	Honda	America/Bogota
3528213670478	AR	Barracas	America/Argentina/Buenos_Aires
2295092403305	NG	Argungu	Africa/Lagos
7048278336455	FR	Herblay	Europe/Paris
6177519512028	CN	Zhoushan	Asia/Shanghai
7825927458641	US	Scottsdale	America/Phoenix
6119514740372	US	Woodbridge	America/New_York
1725221993892	CN	Jiangyan	Asia/Shanghai
1960991865585	PH	Santa Catalina	Asia/Manila
6151230883582	SE	Boo	Europe/Stockholm
9324637445487	IN	Dharmapuri	Asia/Kolkata
3064096211631	FR	Lons-le-Saunier	Europe/Paris
4482860848675	JP	Ina	Asia/Tokyo
4292653425279	UA	Lutsk	Europe/Kiev
3598556216534	JP	Namerikawa	Asia/Tokyo
6782140544470	RU	Petrozavodsk	Europe/Moscow
0197554360718	IN	Jais	Asia/Kolkata
3532919537355	TW	Magong	Asia/Taipei
9172935488183	CU	Varadero	America/Havana
3119228664868	US	Mechanicsville	America/New_York
6852788478601	UA	Shepetivka	Europe/Kiev
3876774014607	MX	Acaponeta	America/Mazatlan
9062278365336	BR	Iturama	America/Sao_Paulo
4943951021266	US	Redding	America/Los_Angeles
4632249252092	IN	Sambalpur	Asia/Kolkata
9208253262928	US	Port Richmond	America/New_York
3484993553373	RU	Tavda	Asia/Yekaterinburg
5806224648395	US	Rolla	America/Chicago
2753828357792	JP	Namerikawa	Asia/Tokyo
4502361453489	TH	Tak Bai	Asia/Bangkok
5797840662103	CO	Socorro	America/Bogota
4508751387662	IN	Pujali	Asia/Kolkata
3127924423061	US	Nutley	America/New_York
3643166775084	KR	Eisen	Asia/Seoul
2585724859533	DE	Korschenbroich	Europe/Berlin
9888069922225	PL	Zgorzelec	Europe/Warsaw
7964671197175	US	Bridgeport	America/New_York
8749963007214	US	San Gabriel	America/Los_Angeles
4066893311414	US	Far Rockaway	America/New_York
5583440504017	AZ	Astara	Asia/Baku
1494035644060	DE	Karben	Europe/Berlin
7835884870479	CN	Tianfu	Asia/Shanghai
7456078982619	IN	Puducherry	Asia/Kolkata
7215940272537	CD	Beni	Africa/Lubumbashi
8322553487827	PK	Naushahra Virkan	Asia/Karachi
4631955643477	SO	Baki	Africa/Mogadishu
1338871759345	CN	Jiangyan	Asia/Shanghai
3862605161022	FR	Valence	Europe/Paris
